will_end_trend_at_period_t+1_or_not,t_period_log_views_per_day_percentage_change,appeared_times
False,-2.490203912969429,6
False,-2.559459906820229,7
False,-2.727202718314761,8
False,-3.7246013609463535,9
False,-3.7660076193069942,10
False,-3.8586025622216527,11
False,-3.8601812904600465,12
False,-3.862823402895953,13
False,-3.9104312336488705,14
False,-4.046136004618971,15
False,-4.108659507724869,16
False,-4.113805812557774,17
False,-4.156914106607811,18
False,-4.542191523645964,19
False,-4.423910992133821,20
False,-4.502193349668158,21
False,-4.569323964651524,22
True,-4.553357580711887,23
False,-1.3410306714558806,1
False,-1.9595293641582934,2
False,-2.655429240119929,3
False,-3.0728234891240445,4
False,-2.959664584392114,5
False,-2.9123043408720917,6
False,-3.4706440807114416,7
False,-3.5554455292542944,8
False,-3.1838409767173723,9
False,-2.8325243703278136,10
False,-3.5388948595021414,11
False,-3.5628197226136757,12
False,-3.162934106483812,13
False,-3.16773667210527,14
False,-3.547336097224724,15
False,-3.6564071346795286,16
False,-3.6584561126951747,17
False,-3.947192496542279,18
False,-4.051470337387645,19
False,-4.394426589473947,20
True,-4.62592387936978,21
False,0.20001393030409176,1
False,-1.674502070838326,2
False,-3.6778509808148563,4
False,-4.227132336523903,5
False,-4.684803298178637,6
False,-5.165749903437599,7
True,-6.0046673020761805,8
False,-1.2909462986465394,1
False,-2.250283495453975,2
False,-3.2388607373981024,4
False,-3.7606487067991394,5
True,-3.840373654508277,6
False,-1.2909462986465394,1
False,-2.250283495453975,2
False,-3.2388607373981024,4
False,-3.7606487067991394,5
True,-3.840373654508277,6
False,-1.1847687664518556,1
False,-2.0958621853234103,2
False,-2.5109973697985417,3
False,-3.249321593628672,4
False,-3.7413421199729493,5
False,-4.275332961371774,6
False,-4.831109890441084,7
False,-5.813486927034357,8
False,-6.072666721759867,9
True,-6.225089719686556,10
False,-0.5927283245587454,1
False,-0.9718002096780269,2
False,-1.325725188795131,3
False,-1.4416294976378654,4
False,-1.62601604477074,5
False,-1.8302268844361276,6
False,-3.4187736976223513,7
False,-4.250079239699071,8
False,-4.5314847927602155,9
False,-4.564157973549913,10
False,-4.59517511215503,11
False,-4.709182220531875,12
False,-4.78090923717102,13
False,-4.951686658686555,14
False,-5.026111734841036,15
False,-5.373745082333621,16
False,-5.357399530862794,17
False,-5.39200403894348,18
False,-5.473208345564857,19
False,-5.531544544627191,20
True,-5.587600896423605,21
False,-4.836672920632108,1
True,-5.04425209935317,2
False,-0.5414523226790678,1
False,-2.0850026562388346,2
False,-2.81890475436749,3
False,-3.3043644803521235,4
True,-3.9007001265043044,5
False,-0.9268606938966037,1
False,-1.9210184889630861,2
False,-2.4493088399403575,3
False,-3.0928741714667325,4
True,-3.3179959351022,5
False,-2.6524691156648625,1
True,-3.078527096194402,2
False,-0.6985001507478654,1
False,-2.139612426327649,2
False,-3.0003141565963167,3
False,-3.7325238838323513,4
False,-4.9024994024994255,5
False,-6.112204805921058,6
True,-6.161507694179554,7
False,-0.5296305269036377,1
False,-1.8750431893130808,2
False,-2.4970556669498905,3
True,-2.7657680717519533,4
False,0.1159454798419273,1
False,-1.0611570723780337,2
False,-1.5806390518587154,3
False,-1.7806584950242432,4
False,-2.1334684887080164,5
False,-3.240906832464526,6
False,-3.1222845506977617,7
False,-3.166682879974601,8
False,-3.1516902986030857,9
False,-3.1628638179203525,10
False,-3.2195545460550705,11
False,-3.466284148173079,12
False,-3.62349347088879,13
False,-3.715851571993491,14
False,-3.7586103884688726,15
False,-3.7910225925263448,16
False,-3.8415649531339273,17
False,-3.9211039484899963,18
False,-4.051007173557289,19
False,-4.119931997146705,20
False,-4.0385426244066185,21
False,-4.450401208975239,22
False,-4.265672663157794,23
False,-4.341599023495445,24
False,-4.475320104104644,25
False,-4.499093116850749,26
False,-4.512040111445297,27
False,-4.603517262827746,28
False,-4.6558845216298215,29
True,-4.652784491910539,30
False,-2.6733544445300232,1
False,-3.2383422685103493,2
False,-3.735306699871921,3
False,-4.060142669717392,4
False,-3.9792414827733045,5
False,-4.841830094845806,6
False,-4.7310758083204565,7
False,-4.996865476322011,8
False,-5.171499050647959,9
False,-4.807541683656055,10
False,-4.968654662775533,11
False,-5.468998680854992,12
False,-5.414060002119091,13
False,-5.4459915864815835,14
False,-5.614243509962252,15
False,-5.581653340263213,16
False,-5.602433539563301,17
False,-5.009850519590863,18
False,-5.340532526443504,19
False,-5.51455213864496,20
False,-5.416585674675211,21
False,-5.9479766472115685,22
False,-5.90348176607082,23
False,-5.991135428790147,24
False,-6.036909736479644,25
False,-6.052223298091005,26
False,-5.858265361831131,27
True,-4.757739965609109,28
False,-2.6733544445300232,1
False,-3.2383422685103493,2
False,-3.735306699871921,3
False,-4.060142669717392,4
False,-3.9792414827733045,5
False,-4.841830094845806,6
False,-4.7310758083204565,7
False,-4.996865476322011,8
False,-5.171499050647959,9
False,-4.807541683656055,10
False,-4.968654662775533,11
False,-5.468998680854992,12
False,-5.414060002119091,13
False,-5.4459915864815835,14
False,-5.614243509962252,15
False,-5.581653340263213,16
False,-5.602433539563301,17
False,-5.009850519590863,18
False,-5.340532526443504,19
False,-5.51455213864496,20
False,-5.416585674675211,21
False,-5.9479766472115685,22
False,-5.90348176607082,23
False,-5.991135428790147,24
False,-6.036909736479644,25
False,-6.052223298091005,26
False,-5.858265361831131,27
True,-4.757739965609109,28
False,-1.1595968500328544,1
False,-2.013850140701874,2
False,-2.304435244624155,3
False,-2.5181653074528856,4
False,-2.657075779040284,5
False,-3.465909107082198,6
False,-3.4074102552627332,7
False,-3.4632948815208415,8
False,-3.5041063669517984,9
False,-3.62865198278006,10
False,-3.668604987062734,11
False,-3.803982053518025,12
False,-3.815430040336175,13
False,-3.9322231294520247,14
False,-3.9819997477291156,15
False,-3.9213555690648145,16
False,-3.997606976920834,17
False,-4.104089616457305,18
False,-4.097519582016606,19
False,-4.137132426136351,20
False,-4.193819117954463,21
False,-4.640607264150877,22
False,-4.446027192849571,23
False,-4.4912289347721535,24
False,-4.4771658569119,25
False,-4.538957432665698,26
False,-4.5001814780025615,27
False,-4.5558863030809205,28
True,-4.656658689462379,29
False,-1.1595968500328544,1
False,-2.013850140701874,2
False,-2.304435244624155,3
False,-2.5181653074528856,4
False,-2.657075779040284,5
False,-3.465909107082198,6
False,-3.4074102552627332,7
False,-3.4632948815208415,8
False,-3.5041063669517984,9
False,-3.62865198278006,10
False,-3.668604987062734,11
False,-3.803982053518025,12
False,-3.815430040336175,13
False,-3.9322231294520247,14
False,-3.9819997477291156,15
False,-3.9213555690648145,16
False,-3.997606976920834,17
False,-4.104089616457305,18
False,-4.097519582016606,19
False,-4.137132426136351,20
False,-4.193819117954463,21
False,-4.640607264150877,22
False,-4.446027192849571,23
False,-4.4912289347721535,24
False,-4.4771658569119,25
False,-4.538957432665698,26
False,-4.5001814780025615,27
False,-4.5558863030809205,28
True,-4.656658689462379,29
False,-1.1435252382136043,1
False,-1.8104030009678618,2
False,-2.190014370918311,3
False,-2.465941127851731,4
False,-2.416919563230114,5
False,-3.231655707956779,6
False,-3.0383399152131956,7
False,-3.1490331908841087,8
False,-3.2367979332032615,9
False,-3.337485749222016,10
False,-3.4145425787077097,11
False,-3.522215821857028,12
False,-3.4698353357759175,13
False,-3.5513941328044454,14
False,-3.9351433183654785,15
False,-3.8767239351690392,16
False,-3.914957830959743,17
False,-3.9814432389385987,18
False,-3.998114560312484,19
False,-4.006460082038415,20
False,-3.8892562626424065,21
False,-4.198998701981112,22
False,-3.8852277015824774,23
False,-4.046052554861546,24
True,-3.888851349496731,25
False,-0.38003153755321756,1
False,-1.650659957685077,2
False,-2.4479952270443883,3
False,-2.8333263977164487,4
False,-3.0907526977422735,5
False,-4.279516411188711,6
False,-4.2523485029327555,7
True,-4.412112163815211,8
False,-2.1724789442254986,1
False,-2.3833857050394025,2
True,-2.6104335196037396,3
True,-2.0857626637221895,1
False,-2.689628081177733,1
False,-2.8838022895293394,2
False,-3.088263679100172,3
False,-3.186276063551037,4
False,-3.248563914020325,5
False,-4.1271762899872675,6
False,-4.024533733424338,7
False,-4.024337967161893,8
False,-4.002410596385496,9
False,-4.08525320497528,10
False,-4.149639244186227,11
False,-4.081622061472027,12
False,-4.176181174034128,13
False,-4.35999418892205,14
False,-4.331553896630488,15
False,-4.364735974720662,16
False,-4.330247154471755,17
False,-3.8148158797224876,18
False,-3.9986800190569225,19
False,-4.273684014299968,20
False,-4.369609116749687,21
False,-4.680922131137326,22
False,-4.565846527898125,23
False,-4.577554780111595,24
True,-4.69559789405633,25
False,-2.239802072135982,1
False,-2.371653363204883,2
False,-2.51294719096309,3
False,-2.5746725142917453,4
False,-2.9344726908941303,5
False,-3.605823086768676,6
False,-3.496989713303876,7
False,-3.6018214594308042,8
False,-3.6043138069969842,9
False,-3.63382403582539,10
False,-3.6415476816022374,11
False,-3.7352736062691587,12
False,-3.7648325554523567,13
False,-3.836650028290719,14
False,-3.942607532113974,15
False,-3.9972829738456377,16
False,-4.0512188128403475,17
False,-4.087807592102954,18
False,-4.1358189547219455,19
False,-4.1525198224632875,20
False,-4.0728703009624345,21
False,-4.51493392546949,22
False,-4.3567043725350905,23
True,-4.261215023015727,24
False,-2.75971957718747,1
False,-2.7601709662415073,2
False,-2.8468444432495628,3
False,-3.0175939437048442,4
False,-3.3066779568141764,5
False,-3.7397716742353757,6
False,-3.6375228428777064,7
False,-3.7157199161453467,8
False,-3.6633217189763276,9
False,-3.7669270298526296,10
False,-3.8476356791516713,11
False,-3.922166589527206,12
False,-3.8262949123436236,13
False,-3.91716747881114,14
False,-3.93837473951215,15
False,-3.9324706192626966,16
False,-3.948288782007284,17
False,-4.061894475850035,18
True,-4.203610239610937,19
False,-3.534505391580552,1
False,-3.1569699686612642,2
False,-3.0144219476773855,3
False,-3.226388891921576,4
False,-3.7436422688177857,5
False,-4.253326748414888,6
True,-4.271595636005495,7
False,-0.22715833281622952,1
False,-1.2877171831995002,2
False,-1.6409496691318566,3
False,-2.3558885930348104,4
False,-3.502700902653615,5
False,-3.467081144609053,6
False,-3.511827706805511,7
False,-3.536713640761509,8
False,-3.6287342656745962,9
False,-3.681648053594437,10
False,-3.874756318038615,11
False,-3.984594024109441,12
False,-4.043048250901258,13
False,-4.0963738024680465,14
False,-4.189998289694207,15
False,-4.24162988939265,16
False,-4.2532797264211455,17
False,-4.319657490923724,18
False,-4.355015982285606,19
False,-4.276812451158837,20
False,-4.56355677213738,21
False,-4.496767543420568,22
False,-4.60057678818971,23
False,-4.694040204275638,24
False,-4.808242998611661,25
False,-4.9971609408824005,26
True,-4.989694517703848,27
False,-2.0050114578064937,1
False,-3.0793414173370337,2
True,-3.4468577555630673,3
False,-0.05846476632230898,1
False,-1.872102018973323,2
False,-2.3886869773673722,3
False,-3.7404087154414682,4
True,-5.325251759171062,5
False,0.8791562562585353,1
False,-0.8455445563356739,2
False,-1.2435371031707116,3
False,-3.818180926158957,4
False,-7.20942551144574,5
True,-6.9918231986857915,6
False,-2.3626325615600146,1
False,-3.2609365726256994,2
False,-3.8916225339488033,3
False,-4.005114041026864,4
False,-4.934920174276252,5
False,-5.299682094660276,6
True,-5.586954074904035,7
True,-0.5561940334257036,1
True,-0.7741652158307384,1
True,0.2589690555591566,1
False,-1.2566243637532681,1
False,-1.9034145345248303,2
True,-2.244394306818471,3
False,-3.101408397183153,1
False,-4.168336220382082,2
True,-4.729752808183734,3
False,-1.9821875852172008,1
False,-2.2162679591806276,2
False,-3.018724281713312,3
False,-3.743502101209917,4
False,-4.50617780752078,5
False,-4.153400768552393,6
False,-4.33742033098917,7
False,-4.327515193305437,8
True,-4.201215166661119,9
False,-3.4262218135119995,1
False,-3.947666315233834,2
False,-3.6373374053572847,3
False,-4.378802144689342,4
False,-4.884821927896661,5
False,-4.925391536463124,6
True,-4.967869965007671,7
False,-4.5397983118144065,1
True,-4.843571631607671,2
False,-3.7539448485802094,1
False,-3.7384046150399235,2
True,-3.9618708111557135,3
False,-0.3155438240303796,1
False,-2.1668818381810606,2
False,-2.6708312379305577,3
False,-3.583610852755282,4
False,-3.683661151868422,5
False,-3.981540311798447,6
False,-4.1056289292707415,7
False,-4.258052514488243,8
False,-4.511624378875498,9
False,-4.725041437258963,10
False,-4.81041711987989,11
False,-4.6375539070787966,12
False,-4.650311083962116,13
False,-4.775390713011888,14
False,-4.873661609259248,15
False,-5.025988398113549,16
False,-5.173359329440109,17
False,-5.181334127368545,18
False,-5.031222667905073,19
False,-5.437700478665493,20
False,-5.464009153506113,21
False,-5.391648340449942,22
False,-5.4181310672104255,23
False,-5.54493669658505,24
False,-5.427223626994519,25
False,-5.307590747734501,26
False,-5.401353697460788,27
False,-5.411365729835019,28
False,-5.478015209498983,29
True,-5.6024732678245055,30
False,0.1057336195654144,1
False,-1.5580373851118627,2
False,-2.82043820575058,3
False,-4.154315553260115,4
False,-4.311465800840445,5
False,-4.720277392006202,6
False,-4.71151366771058,7
False,-4.552235083994619,8
False,-4.731208844010409,9
False,-4.693711051541027,10
False,-4.519219044209704,11
False,-4.595131589601999,12
False,-4.889687048070073,13
False,-5.050129198512807,14
False,-5.30982909115309,15
False,-5.236523780844527,16
False,-5.069684743626888,17
False,-5.001099043459451,18
False,-5.006869435516105,19
False,-5.481759108245094,20
False,-5.5441699769702115,21
False,-5.547619333017282,22
False,-5.628478586719874,23
False,-5.507212533737098,24
False,-5.163800171304683,25
False,-5.126452685620723,26
False,-5.12681046383316,27
False,-5.192644762968052,28
True,-5.322021954329713,29
True,-0.5178346142872275,1
False,0.41487801699937665,1
False,0.0447781575733031,2
False,-0.5698626353791824,3
False,-2.3135678251820693,4
False,-2.4815145537294923,5
False,-2.5906716343190435,6
False,-2.722952577847738,7
False,-2.8813448024653128,8
False,-2.923473778325234,9
False,-2.804284877054518,10
False,-2.8455740772478206,11
True,-3.165042865938547,12
False,-0.983530628592437,1
False,-0.9759921667603529,2
False,-1.5322618072673257,3
False,-2.528288242929141,4
False,-2.6777029097958764,5
False,-2.6370184561833745,6
True,-2.669619054969535,7
False,-0.21431629032575172,1
False,-1.6893603533748922,2
False,-2.902690416745166,3
False,-5.825798019580896,4
False,-5.765118428366208,5
False,-5.838069702092919,6
False,-5.893562583584406,7
False,-5.953918125406584,8
True,-4.854260230304309,9
False,-1.939402947600336,1
False,-2.662159673231424,2
False,-3.2975235011207595,3
False,-4.468856443045658,4
False,-4.295512357196692,5
False,-4.553641869133007,6
False,-4.6493501452513,7
False,-4.755637352604275,8
True,-4.839586665764636,9
False,-0.053437488375342346,1
False,-1.1738805854295407,2
False,-1.7620064295147815,3
False,-2.915710714166079,4
False,-3.0100469826202296,5
False,-3.1119645726056797,6
False,-3.11160798003559,7
False,-3.194898921771885,8
False,-3.163443911217908,9
False,-3.261381811094512,10
False,-3.3163085014339586,11
False,-3.611434425254697,12
False,-3.700744742034593,13
False,-3.7822006850026106,14
False,-3.7958372239564526,15
False,-3.806222223147906,16
False,-3.8580167741098355,17
False,-3.92544732769221,18
False,-3.9246652432137825,19
False,-4.087020253735623,20
False,-4.049941487998159,21
False,-4.159718684149581,22
False,-4.244637540330669,23
False,-4.270628432476961,24
False,-4.343499522321698,25
False,-4.555831703269855,26
False,-4.602110222087663,27
False,-4.608033916929442,28
False,-4.662415655023663,29
True,-4.634449263847285,30
False,-3.4929502280419262,1
True,-4.085119708079126,2
False,-3.132598653542368,1
False,-3.4560114399917037,2
False,-4.506183457655151,3
False,-5.272626480409016,4
False,-5.084111033513023,5
False,-4.70574096396277,6
False,-4.62944308393511,7
False,-4.763437730193984,8
False,-4.771636291125595,9
False,-4.883926693410858,10
False,-4.963370329283493,11
False,-5.1733884779758466,12
False,-5.023724486906364,13
False,-4.936684748489937,14
True,-5.6076833850187215,15
False,-2.5051456446793625,1
False,-2.305322943849001,2
False,-2.6939674290153017,3
False,-3.4857953115839635,4
False,-3.4435657209584303,5
False,-3.569828238972622,6
False,-3.624829979659631,7
False,-3.6250901454981537,8
False,-3.330711991722501,9
False,-3.3233265921217976,10
False,-3.580537498889142,11
False,-3.806896356052231,12
False,-4.0225774580491525,13
False,-3.9776917902097244,14
False,-4.243468103362373,15
False,-4.279828336328448,16
False,-4.276762172191167,17
True,-4.320269759430189,18
False,-2.3985866344444227,1
True,-2.348262297590127,2
False,-0.5580764611141108,1
False,-2.075251909785785,2
False,-3.684414564099018,3
False,-3.7235938292691757,4
False,-3.783638171381397,5
False,-3.8627454454807495,6
False,-3.963697837756369,7
False,-3.8669176505351848,8
False,-4.0637259908878915,9
False,-4.245093341243057,10
False,-4.2770214625110174,11
False,-4.176024116028101,12
False,-4.196331514557253,13
False,-4.315520884698258,14
False,-4.55234738111173,15
False,-4.581150393673549,16
False,-4.520650088511882,17
False,-4.46943235195739,18
False,-4.800631803794863,19
False,-4.5543257072763845,20
False,-4.4771148176541455,21
False,-4.481703743382854,22
False,-4.666300653467813,23
False,-4.737302101970463,24
False,-4.821553793948965,25
False,-4.273268528759402,26
False,-4.3005194118554275,27
False,-4.447852693384709,28
False,-3.705896426989217,29
True,-3.33074292663954,30
True,-0.34492390129031236,1
False,0.29292471978505935,1
False,-1.151581678908698,2
False,-2.8430218574306343,3
False,-2.81230164616511,4
False,-2.808730168110388,5
False,-2.818892430089118,6
False,-2.9098884365223525,7
False,-2.9975435380838142,8
False,-3.1796270011676375,9
False,-3.2587559618091735,10
False,-3.3890895170385655,11
False,-3.4134751107959977,12
False,-3.4621727992421643,13
False,-3.5263202722814446,14
False,-3.6140391467675617,15
False,-3.687519209399318,16
False,-3.741615046648839,17
False,-3.8753985534009843,18
False,-4.13587881251606,19
False,-4.1088637162392985,20
False,-4.123571647237926,21
False,-4.132461480668797,22
False,-4.081614296628493,23
False,-4.108995894688845,24
False,-4.179619859771846,25
False,-4.093147274887616,26
False,-4.235239273638416,27
False,-4.394750540112303,28
False,-4.4377634035037765,29
True,-4.479349822126004,30
False,-0.25319709739398977,1
False,-2.595317395460779,2
False,-5.146410631838189,3
False,-5.074611848355048,4
False,-5.337139847845472,5
False,-5.340903264661399,6
False,-4.575680474009987,7
False,-5.002492961186643,8
False,-5.46160820645498,9
True,-5.605336666648354,10
True,-0.6984743621015119,1
False,-1.0277689110755541,1
False,-2.64854775400075,2
False,-3.9192701762684132,3
False,-3.8962374241840125,4
False,-4.031875900144508,5
False,-4.035530936192137,6
False,-4.132843006124375,7
False,-4.096660647169166,8
False,-4.024382533439339,9
False,-3.9658835055073416,10
False,-4.192127402776798,11
False,-4.4096089388932995,12
False,-4.3575000895059945,13
False,-4.358307927103429,14
False,-4.306462914469526,15
False,-4.366425932032173,16
False,-4.378536443200305,17
False,-4.366124214706284,18
False,-4.714927290665102,19
False,-4.613374600212834,20
False,-4.705395816148579,21
False,-4.642820051603073,22
False,-4.604267405623011,23
True,-4.515271034006483,24
False,-0.2652257653354311,1
False,-3.138478169443734,2
True,-7.557282995143113,3
False,0.38850489035885094,1
False,-0.751733104042855,2
False,-2.2611907436195406,3
False,-2.129054424080495,4
False,-2.257357113552392,5
False,-2.2630758406845906,6
False,-2.3521276006284526,7
False,-2.263395842321389,8
False,-2.2343921204831143,9
False,-2.2852559711237563,10
False,-2.579886800729741,11
False,-2.707687193882792,12
False,-2.6668803141399677,13
False,-2.717851975510499,14
False,-2.7889117236247394,15
False,-3.0128546423317486,16
False,-3.0303232237328914,17
False,-3.044716435452122,18
False,-3.500417981362012,19
False,-3.2957758558928734,20
False,-3.358953089450021,21
False,-3.2788073046179655,22
False,-3.2591536878413017,23
False,-3.1789204695219664,24
False,-3.2460902083146315,25
False,-3.331041525585384,26
False,-3.3379642160325567,27
False,-3.445960517079042,28
False,-3.4221965229124796,29
True,-3.4391412907572105,30
False,-2.201134792133645,1
False,-4.88882416574771,2
False,-4.920042753027991,3
False,-4.347402455876419,4
False,-4.1110556603197335,5
False,-5.038278282350066,6
False,-5.081677527433895,7
False,-5.135625123140732,8
False,-5.093733944794069,9
False,-5.238314698265617,10
False,-3.809047155671543,11
False,-3.9758165281579965,12
False,-4.631979430371931,13
False,-4.8740485720360605,14
False,-4.86342911078316,15
False,-4.9181672360372835,16
True,-4.950887082883343,17
False,-1.105803708673003,1
True,-2.7043885948545947,2
False,-0.3277910118323796,1
False,-2.313014002159834,2
False,-3.5353667949251912,3
False,-3.5262714040956147,4
False,-3.60564243408473,5
False,-3.625187826058547,6
False,-3.666133367643002,7
False,-3.715919824414512,8
False,-3.730074410020483,9
False,-3.697870179284573,10
False,-3.9421511045112285,11
False,-4.00023159386983,12
False,-3.973509041394406,13
False,-4.050430075249715,14
False,-4.130487978353968,15
False,-4.089659319524569,16
False,-4.100231508450769,17
False,-4.0140090985309405,18
False,-4.531672407342216,19
False,-4.305166359517867,20
False,-4.353857479068526,21
False,-4.375834159570015,22
False,-4.3924791681609685,23
False,-4.360493611913579,24
False,-4.417397375154785,25
False,-4.495708607208098,26
False,-4.586230723214269,27
True,-4.611533561240009,28
True,-1.2286290237684054,1
True,-3.1255838325212286,1
False,-2.819251087564312,1
False,-2.9935779379591985,2
False,-3.74871990438637,3
False,-3.646019026789952,4
False,-3.641563777782984,5
False,-3.62075733450416,6
False,-3.666566601677633,7
False,-3.6840555426718344,8
False,-3.5802839315262047,9
False,-3.7018255943462335,10
False,-4.0158618778745945,11
False,-3.9518051149880224,12
False,-4.020369691971058,13
False,-4.0967255539388026,14
False,-4.15869769190204,15
True,-4.292772116062745,16
False,-2.7148778565282017,1
False,-2.888435305930192,2
False,-3.5885395714035657,3
False,-3.4561005908160545,4
False,-3.491578450234064,5
False,-3.560557673029529,6
False,-3.6804566051083882,7
False,-3.779204997897675,8
False,-3.9073973513801543,9
False,-3.9922181943380397,10
False,-3.9184087821223432,11
False,-3.9254482927764585,12
False,-3.9631215012004466,13
False,-3.9654261870033567,14
False,-3.999287570184048,15
True,-4.034757043464217,16
False,-1.766807604235548,1
False,-4.629135563981826,2
False,-4.462826277365043,3
False,-4.730750745877094,4
False,-4.940733260977364,5
False,-5.176375036174726,6
False,-5.279339614185074,7
False,-5.426149555633254,8
False,-5.319229894051774,9
False,-5.149321892906232,10
False,-5.158388199150508,11
False,-5.3508112779122285,12
False,-5.5855607902814715,13
False,-5.65671206248288,14
False,-5.632880478962821,15
False,-5.59665162129579,16
False,-5.503447019027317,17
False,-5.90098365788805,18
False,-5.7947247119705025,19
False,-5.867680175495767,20
True,-5.99649433487328,21
False,1.4437136416997978,1
False,-2.374859802170884,2
False,-2.4629844678851414,3
False,-2.43401338622902,4
False,-2.4672325259908106,5
False,-2.5275751571785254,6
False,-2.5650176092338706,7
False,-2.6378407657178444,8
False,-2.61543416978236,9
False,-2.7726346043655012,10
False,-2.8029329839274797,11
False,-2.839954149685105,12
False,-2.8775949662072557,13
False,-2.937138382488882,14
False,-2.9560946634723844,15
False,-2.980588575146724,16
False,-2.99828948898349,17
False,-3.2710219499543154,18
False,-3.2215134042508122,19
False,-3.266491331230028,20
False,-3.3195137267242516,21
False,-3.295626084319723,22
False,-3.3402504763313994,23
False,-3.431985823254271,24
False,-3.4016467995096202,25
False,-3.5025866289781633,26
False,-3.724156996739178,27
False,-3.8123140589949465,28
False,-3.773173897717949,29
True,-3.5680258354717784,30
False,-0.9117664451520701,1
False,-6.354662464416819,2
False,-6.446829292981861,3
False,-6.5537588759909085,4
False,-6.6170159232611505,5
True,-6.815055701202419,6
False,-1.023586562827804,1
False,-4.007599210891553,2
False,-3.8626656382533753,3
False,-4.227613661510914,4
False,-4.385658581336886,5
False,-4.389015734844949,6
False,-3.856285902755555,7
False,-3.8936736247352384,8
False,-4.396826280020062,9
False,-4.609020461438571,10
False,-4.712575491297223,11
False,-5.532909048331448,12
False,-5.975814446839328,13
True,-6.3288091395347115,14
False,-1.88854565904148,1
False,-5.165530520747632,2
False,-5.233642278875953,3
False,-5.463928726263735,4
False,-5.3792738742269695,5
True,-5.40083330867859,6
False,-1.88854565904148,1
False,-5.165530520747632,2
False,-5.233642278875953,3
False,-5.463928726263735,4
False,-5.3792738742269695,5
True,-5.40083330867859,6
False,1.9080712097950092,1
False,-2.9087683113219396,2
False,-2.9580801803211765,3
False,-3.3138039521468934,4
False,-3.682217544692707,5
False,-3.995800395075729,6
False,-4.050308456798996,7
False,-4.05344395841608,8
False,-3.342914901199899,9
False,-3.9744224669785013,10
False,-4.218123955668901,11
False,-4.293238976980796,12
False,-4.06787816473665,13
False,-3.784956292338378,14
False,-3.602519286048181,15
False,-3.5323388081165725,16
False,-3.2655118778577856,17
False,-3.6121444715343745,18
False,-3.4031680781142,19
False,-3.4738863632006747,20
False,-3.6370881658239216,21
False,-3.9107324420581246,22
False,-3.722739888674738,23
False,-3.6433036612322613,24
False,-3.7432160085150747,25
False,-3.8851521265140008,26
False,-3.976706283756769,27
False,-3.591748302151468,28
False,-3.64295714409384,29
True,-3.523550878736855,30
False,-0.18269327773065944,1
False,-2.658456501592796,2
False,-2.610322595535302,3
False,-2.6125245434171838,4
False,-2.646485044110845,5
False,-2.737876268681794,6
False,-2.813321387290337,7
False,-3.0073617385690667,8
False,-3.1001925415604266,9
False,-3.2247485558404336,10
False,-3.2891196466710246,11
False,-3.2782288031737914,12
False,-3.3098810214947325,13
False,-3.460302385171681,14
False,-3.568592254258476,15
False,-3.6613107506066846,16
False,-3.66421962958567,17
False,-3.961735823984818,18
False,-3.8465445751585587,19
False,-3.8822134509024897,20
False,-3.9088792756891055,21
False,-3.913166276582512,22
False,-4.000254352987032,23
False,-4.198078096902674,24
False,-4.166035337894692,25
False,-4.167331934128432,26
False,-4.298001206739474,27
False,-4.356318947289516,28
True,-4.380593182344179,29
False,-1.2590170589802807,1
False,-4.6299852190967865,2
False,-4.738502651686102,3
False,-4.937224307688756,4
False,-5.391476059847315,5
False,-5.660071521753952,6
False,-5.66991006961755,7
False,-6.001339005426971,8
False,-5.973852778642915,9
False,-6.127373600719891,10
True,-6.294300693335249,11
False,-1.2590170589802807,1
False,-4.6299852190967865,2
False,-4.738502651686102,3
False,-4.937224307688756,4
False,-5.391476059847315,5
False,-5.660071521753952,6
False,-5.66991006961755,7
False,-6.001339005426971,8
False,-5.973852778642915,9
False,-6.127373600719891,10
True,-6.294300693335249,11
False,-1.2590170589802807,1
False,-4.6299852190967865,2
False,-4.738502651686102,3
False,-4.937224307688756,4
False,-5.391476059847315,5
False,-5.660071521753952,6
False,-5.66991006961755,7
False,-6.001339005426971,8
False,-5.973852778642915,9
False,-6.127373600719891,10
True,-6.294300693335249,11
False,-2.379938265992626,1
False,-3.641857160667116,2
False,-3.592859602338689,3
False,-3.6899888170233037,4
False,-3.8566841607858446,5
False,-3.9280709450742384,6
False,-3.309813402913764,7
False,-3.8085307403009288,8
False,-4.502514811745456,9
False,-4.841286865303534,10
False,-5.011008459574923,11
False,-5.218484939930631,12
False,-5.175117132876211,13
True,-5.255524662199679,14
False,-2.61716236030476,1
False,-4.345646324016421,2
False,-4.331228938349586,3
False,-4.290804628092971,4
False,-4.389450976601821,5
False,-4.509738828660241,6
False,-4.552801868621687,7
False,-4.575789876399139,8
False,-4.585018681632873,9
False,-4.980449174678642,10
False,-4.841822917546748,11
False,-4.938766780580676,12
False,-4.938768829341108,13
False,-5.001503810401473,14
False,-5.014431439284588,15
False,-5.152252582492571,16
False,-5.160918753633882,17
True,-5.1770473590802535,18
False,-0.18436730388404646,1
False,-1.1184733321412486,2
False,-1.6736916881262043,3
False,-2.0548541015982607,4
False,-2.3021032147635205,5
False,-2.6409545937029524,6
False,-2.6880435159234035,7
False,-2.762846056819577,8
False,-3.0322953674126203,9
False,-3.385520404736086,10
False,-3.554441974314991,11
False,-3.997007416973297,12
False,-4.512084131418753,13
False,-4.542760496194454,14
False,-4.668486873981467,15
False,-4.811208692978756,16
False,-5.5391135881950495,17
